date,count,URL-M
2016-11-12,147882,http://web.archive.org/web/20161112201217/https://twitter.com/mitchellvii
2016-11-12,147883,http://web.archive.org/web/20161112201424/https://twitter.com/mitchellvii
2016-11-12,147886,http://web.archive.org/web/20161112201744/https://twitter.com/mitchellvii
2016-11-12,147886,http://web.archive.org/web/20161112201804/https://twitter.com/mitchellvii
2016-11-12,147887,http://web.archive.org/web/20161112201854/https://twitter.com/mitchellvii
2016-11-12,147889,http://web.archive.org/web/20161112202353/https://twitter.com/mitchellvii
2016-11-12,147891,http://web.archive.org/web/20161112202444/https://twitter.com/mitchellvii
2016-11-12,147891,http://web.archive.org/web/20161112202459/https://twitter.com/mitchellvii
2016-11-12,147893,http://web.archive.org/web/20161112202528/https://twitter.com/mitchellvii
2016-11-12,147897,http://web.archive.org/web/20161112203131/https://twitter.com/mitchellvii
2016-11-12,147900,http://web.archive.org/web/20161112203254/https://twitter.com/mitchellvii
2016-11-12,147902,http://web.archive.org/web/20161112203320/https://twitter.com/mitchellvii
2016-11-12,147902,http://web.archive.org/web/20161112203517/https://twitter.com/mitchellvii
2016-11-12,147905,http://web.archive.org/web/20161112203840/https://twitter.com/mitchellvii
2016-11-12,147905,http://web.archive.org/web/20161112204014/https://twitter.com/mitchellvii
2016-11-12,147904,http://web.archive.org/web/20161112204023/https://twitter.com/mitchellvii
2016-11-12,147905,http://web.archive.org/web/20161112204239/https://twitter.com/mitchellvii
2016-11-12,147910,http://web.archive.org/web/20161112204616/https://twitter.com/mitchellvii
2016-11-12,147910,http://web.archive.org/web/20161112204652/https://twitter.com/mitchellvii
2016-11-12,147910,http://web.archive.org/web/20161112204710/https://twitter.com/mitchellvii
2016-11-12,147910,http://web.archive.org/web/20161112204731/https://twitter.com/mitchellvii
2016-11-12,147913,http://web.archive.org/web/20161112204905/https://twitter.com/mitchellvii
2016-11-12,147915,http://web.archive.org/web/20161112204922/https://twitter.com/mitchellvii
2016-11-12,147915,http://web.archive.org/web/20161112204941/https://twitter.com/mitchellvii
2016-11-12,147916,http://web.archive.org/web/20161112204950/https://twitter.com/mitchellvii
2016-11-12,147916,http://web.archive.org/web/20161112205403/https://twitter.com/mitchellvii
2016-11-12,147919,http://web.archive.org/web/20161112205539/https://twitter.com/mitchellvii
2016-11-12,147919,http://web.archive.org/web/20161112205545/https://twitter.com/mitchellvii
2016-11-12,147920,http://web.archive.org/web/20161112205636/https://twitter.com/mitchellvii
2016-11-12,147920,http://web.archive.org/web/20161112205721/https://twitter.com/mitchellvii
2016-11-12,147924,http://web.archive.org/web/20161112210007/https://twitter.com/mitchellvii
2016-11-12,147924,http://web.archive.org/web/20161112210120/https://twitter.com/mitchellvii
2016-11-12,147927,http://web.archive.org/web/20161112210301/https://twitter.com/mitchellvii
2016-11-12,147926,http://web.archive.org/web/20161112210840/https://twitter.com/mitchellvii
2016-11-12,147927,http://web.archive.org/web/20161112211015/https://twitter.com/mitchellvii
2016-11-12,147932,http://web.archive.org/web/20161112211230/https://twitter.com/mitchellvii
2016-11-12,147935,http://web.archive.org/web/20161112211252/https://twitter.com/mitchellvii
2016-11-12,147937,http://web.archive.org/web/20161112211503/https://twitter.com/mitchellvii
2016-11-12,147936,http://web.archive.org/web/20161112211945/https://twitter.com/mitchellvii
2016-11-12,147935,http://web.archive.org/web/20161112212415/https://twitter.com/mitchellvii
2016-11-12,147935,http://web.archive.org/web/20161112212454/https://twitter.com/mitchellvii
2016-11-12,147940,http://web.archive.org/web/20161112212701/https://twitter.com/mitchellvii
2016-11-12,147940,http://web.archive.org/web/20161112212723/https://twitter.com/mitchellvii
2016-11-12,147941,http://web.archive.org/web/20161112212807/https://twitter.com/mitchellvii
2016-11-12,147942,http://web.archive.org/web/20161112212833/https://twitter.com/mitchellvii
2016-11-12,147943,http://web.archive.org/web/20161112212855/https://twitter.com/mitchellvii
2016-11-12,147944,http://web.archive.org/web/20161112213220/https://twitter.com/mitchellvii
2016-11-12,147949,http://web.archive.org/web/20161112213803/https://twitter.com/mitchellvii
2016-11-12,147950,http://web.archive.org/web/20161112213904/https://twitter.com/mitchellvii
2016-11-12,147953,http://web.archive.org/web/20161112213954/https://twitter.com/mitchellvii
2016-11-12,147955,http://web.archive.org/web/20161112214110/https://twitter.com/mitchellvii
2016-11-12,147956,http://web.archive.org/web/20161112214147/https://twitter.com/mitchellvii
2016-11-12,147958,http://web.archive.org/web/20161112214244/https://twitter.com/mitchellvii
2016-11-12,147957,http://web.archive.org/web/20161112214311/https://twitter.com/mitchellvii
2016-11-12,147957,http://web.archive.org/web/20161112214320/https://twitter.com/mitchellvii
2016-11-12,147958,http://web.archive.org/web/20161112214346/https://twitter.com/mitchellvii
2016-11-12,147958,http://web.archive.org/web/20161112214426/https://twitter.com/mitchellvii
2016-11-12,147963,http://web.archive.org/web/20161112214640/https://twitter.com/mitchellvii
2016-11-12,147965,http://web.archive.org/web/20161112214707/https://twitter.com/mitchellvii
2016-11-12,147968,http://web.archive.org/web/20161112214906/https://twitter.com/mitchellvii
2016-11-12,147968,http://web.archive.org/web/20161112214921/https://twitter.com/mitchellvii
2016-11-12,147968,http://web.archive.org/web/20161112215427/https://twitter.com/mitchellvii
2016-11-12,147968,http://web.archive.org/web/20161112215445/https://twitter.com/mitchellvii
2016-11-12,147969,http://web.archive.org/web/20161112215505/https://twitter.com/mitchellvii
2016-11-12,147968,http://web.archive.org/web/20161112215604/https://twitter.com/mitchellvii
2016-11-12,147968,http://web.archive.org/web/20161112215621/https://twitter.com/mitchellvii
2016-11-12,147968,http://web.archive.org/web/20161112215635/https://twitter.com/mitchellvii
2016-11-12,147968,http://web.archive.org/web/20161112215742/https://twitter.com/mitchellvii
2016-11-12,147968,http://web.archive.org/web/20161112215747/https://twitter.com/mitchellvii
2016-11-12,147970,http://web.archive.org/web/20161112220037/https://twitter.com/mitchellvii
2016-11-12,147974,http://web.archive.org/web/20161112220722/https://twitter.com/mitchellvii
2016-11-12,147976,http://web.archive.org/web/20161112220910/https://twitter.com/mitchellvii
2016-11-12,147980,http://web.archive.org/web/20161112221116/https://twitter.com/mitchellvii
2016-11-12,147982,http://web.archive.org/web/20161112221136/https://twitter.com/mitchellvii
2016-11-12,147985,http://web.archive.org/web/20161112221350/https://twitter.com/mitchellvii
2016-11-12,147986,http://web.archive.org/web/20161112221421/https://twitter.com/mitchellvii
2016-11-12,147991,http://web.archive.org/web/20161112221528/https://twitter.com/mitchellvii
2016-11-12,147992,http://web.archive.org/web/20161112221611/https://twitter.com/mitchellvii
2016-11-12,147992,http://web.archive.org/web/20161112221735/https://twitter.com/mitchellvii
2016-11-12,148004,http://web.archive.org/web/20161112222439/https://twitter.com/mitchellvii
2016-11-12,148005,http://web.archive.org/web/20161112222538/https://twitter.com/mitchellvii
2016-11-12,148006,http://web.archive.org/web/20161112222703/https://twitter.com/mitchellvii
2016-11-12,148008,http://web.archive.org/web/20161112222748/https://twitter.com/mitchellvii
2016-11-12,148008,http://web.archive.org/web/20161112222855/https://twitter.com/mitchellvii
2016-11-12,148010,http://web.archive.org/web/20161112222935/https://twitter.com/mitchellvii
2016-11-12,148012,http://web.archive.org/web/20161112223000/https://twitter.com/mitchellvii
2016-11-12,148015,http://web.archive.org/web/20161112223551/https://twitter.com/mitchellvii
2016-11-12,148017,http://web.archive.org/web/20161112223656/https://twitter.com/mitchellvii
2016-11-12,148017,http://web.archive.org/web/20161112223825/https://twitter.com/mitchellvii
2016-11-12,148019,http://web.archive.org/web/20161112224145/https://twitter.com/mitchellvii
2016-11-12,148019,http://web.archive.org/web/20161112224217/https://twitter.com/mitchellvii
2016-11-12,148029,http://web.archive.org/web/20161112224903/https://twitter.com/mitchellvii
2016-11-12,148029,http://web.archive.org/web/20161112224911/https://twitter.com/mitchellvii
2016-11-12,148044,http://web.archive.org/web/20161112225827/https://twitter.com/mitchellvii
2016-11-12,148044,http://web.archive.org/web/20161112225852/https://twitter.com/mitchellvii
2016-11-12,148043,http://web.archive.org/web/20161112230257/https://twitter.com/mitchellvii
2016-11-12,148043,http://web.archive.org/web/20161112230318/https://twitter.com/mitchellvii
2016-11-12,148042,http://web.archive.org/web/20161112230327/https://twitter.com/mitchellvii
2016-11-12,148047,http://web.archive.org/web/20161112230627/https://twitter.com/mitchellvii
2016-11-12,148047,http://web.archive.org/web/20161112230645/https://twitter.com/mitchellvii
2016-11-12,148048,http://web.archive.org/web/20161112230712/https://twitter.com/mitchellvii
2016-11-12,148048,http://web.archive.org/web/20161112230726/https://twitter.com/mitchellvii
2016-11-12,148048,http://web.archive.org/web/20161112230731/https://twitter.com/mitchellvii
2016-11-12,148048,http://web.archive.org/web/20161112230751/https://twitter.com/mitchellvii
2016-11-12,148050,http://web.archive.org/web/20161112230913/https://twitter.com/mitchellvii
2016-11-12,148061,http://web.archive.org/web/20161112231800/https://twitter.com/mitchellvii
2016-11-12,148063,http://web.archive.org/web/20161112232012/https://twitter.com/mitchellvii
2016-11-12,148063,http://web.archive.org/web/20161112232018/https://twitter.com/mitchellvii
2016-11-12,148064,http://web.archive.org/web/20161112232127/https://twitter.com/mitchellvii
2016-11-12,148064,http://web.archive.org/web/20161112232206/https://twitter.com/mitchellvii
2016-11-12,148065,http://web.archive.org/web/20161112232237/https://twitter.com/mitchellvii
2016-11-12,148067,http://web.archive.org/web/20161112232400/https://twitter.com/mitchellvii
2016-11-12,148070,http://web.archive.org/web/20161112232538/https://twitter.com/mitchellvii
2016-11-12,148071,http://web.archive.org/web/20161112232720/https://twitter.com/mitchellvii
2016-11-12,148072,http://web.archive.org/web/20161112232913/https://twitter.com/mitchellvii
2016-11-12,148074,http://web.archive.org/web/20161112233203/https://twitter.com/mitchellvii
2016-11-12,148074,http://web.archive.org/web/20161112233225/https://twitter.com/mitchellvii
2016-11-12,148074,http://web.archive.org/web/20161112233326/https://twitter.com/mitchellvii
2016-11-12,148074,http://web.archive.org/web/20161112233340/https://twitter.com/mitchellvii
2016-11-12,148076,http://web.archive.org/web/20161112233437/https://twitter.com/mitchellvii
2016-11-12,148076,http://web.archive.org/web/20161112233636/https://twitter.com/mitchellvii
2016-11-12,148076,http://web.archive.org/web/20161112233650/https://twitter.com/mitchellvii
2016-11-12,148078,http://web.archive.org/web/20161112233724/https://twitter.com/mitchellvii
2016-11-12,148082,http://web.archive.org/web/20161112234322/https://twitter.com/mitchellvii
2016-11-12,148083,http://web.archive.org/web/20161112234455/https://twitter.com/mitchellvii
2016-11-12,148083,http://web.archive.org/web/20161112234527/https://twitter.com/mitchellvii
2016-11-12,148088,http://web.archive.org/web/20161112234728/https://twitter.com/mitchellvii
2016-11-12,148088,http://web.archive.org/web/20161112234736/https://twitter.com/mitchellvii
2016-11-12,148089,http://web.archive.org/web/20161112234759/https://twitter.com/mitchellvii
2016-11-12,148090,http://web.archive.org/web/20161112234923/https://twitter.com/mitchellvii
2016-11-12,148094,http://web.archive.org/web/20161112235101/https://twitter.com/mitchellvii
2016-11-12,148104,http://web.archive.org/web/20161112235628/https://twitter.com/mitchellvii
2016-11-12,148104,http://web.archive.org/web/20161112235748/https://twitter.com/mitchellvii
2016-11-13,148112,http://web.archive.org/web/20161113000050/https://twitter.com/mitchellvii
2016-11-13,148113,http://web.archive.org/web/20161113000334/https://twitter.com/mitchellvii
2016-11-13,148119,http://web.archive.org/web/20161113000807/https://twitter.com/mitchellvii
2016-11-13,148123,http://web.archive.org/web/20161113001307/https://twitter.com/mitchellvii
2016-11-13,148130,http://web.archive.org/web/20161113001913/https://twitter.com/mitchellvii
